"";" Pre82";" Pre83";" Pre84";" Pre85";" Pre86";" Pre87";" Pre88";" P0_89";" P0_90";" P0_91";" P0_92";" P0_93";" P0_94";" P0_95";" P5_96";" P5_97";" P5_98"
"CG17904";6,80954532116255;6,53082916821821;6,49641954615067;6,52171855370215;6,34495400879659;6,43656104197091;6,24819878301798;7,32776427334068;7,17106372428728;7,61193966377563;6,84876952046828;6,85814927753053;7,33266833914006;7,21597042930292;7,60908739208555;7,55663274661574;7,4091333706863
"beat-IIIc";4,48007539122245;5,0812973757738;4,47294522401771;4,88281650937523;4,2765255774331;4,66847978709875;4,27275550487366;6,20949117642943;6,27882492333911;5,77015151592105;6,00751402220504;6,24960543660519;5,79524537027273;6,19072704140626;6,38075353926969;6,00221253265904;6,24649859504346
"rdo";5,22853935850266;5,72678815575132;5,71803183148046;6,39722923020269;5,90315033939284;5,7371688237053;5,66093286846307;5,68303394420225;4,97067379652895;5,32296333003619;5,29071339857317;5,25373043949881;5,67845164187164;5,20930942694796;3,12839664423575;3,60759657698001;3,54246723699222
"JMJD4";7,15280122158385;7,06035517656462;6,7363176635988;7,62649248454078;7,34710291445732;7,40135070210699;6,63150409415648;8,62732086641945;8,39948656303826;8,57207708930862;8,2632469017952;8,02169433313929;8,40289716102384;8,05436267893794;8,13884294126701;7,99444959581723;7,99531456212107
"Nedd8";9,33312284210706;9,48699919310659;9,3192458453618;9,48507225506287;9,42844180255955;9,25412403981869;9,02681063070441;7,82638021357293;8,21531898521702;8,13117388919176;7,59430464432794;8,09404696247169;7,95623091906919;7,85591579017233;8,7109935982855;8,49572530381856;8,55362950445928
"L2HGDH";7,49157735682554;7,34531979334048;7,52948527920384;7,62358361691042;7,50974215860398;7,89540594082766;7,67883243910864;7,14832850738816;7,00597867364554;7,06473657243055;7,14822709271955;7,11013647085835;6,97371952422675;7,3769554967668;6,77287454268795;6,63046994494862;6,197751262581
"Swip-1";5,70092142826892;5,33449411992463;5,02350456186993;5,68421256214472;5,23704788448518;5,40651535509798;5,1740690895337;6,62532609456227;6,7522126998803;6,65925650156292;6,22514635218614;6,72953512067952;6,42384731166963;6,01029684356421;6,73145504623363;6,44076939947259;6,53078317356586
"CG15168";6,63168929320349;6,74084017322626;6,37081577446059;6,69991456923076;6,33507449799773;6,23938500554185;6,28733280907031;4,94634349078841;5,28704342524171;5,2416309363018;4,5385607572969;4,78561663085821;5,03100825311774;5,05204182474021;5,88030640533758;5,50090880822839;5,48344111743168
"Rpn3";8,86055998435568;8,58364154323074;8,56984475458336;8,61689916189931;8,06610529283571;8,24417667981151;8,41458776781089;9,54673434075804;9,44567699024764;9,77073965832142;9,45772206216252;9,38866290437941;9,5774350879304;9,70658093230919;8,69686582883449;8,54489219205104;8,65633668388874
"Ddc";7,56039900653701;7,2391963432025;6,94223876052167;7,59056359098052;7,27795828798843;8,12281017296138;7,14756784398952;5,95812844693534;6,0710498104512;6,3365504676634;5,34630950505681;5,66165298149673;5,68529904474156;5,98400231696138;5,96655617878608;5,61153208049447;5,78126147705637
"brat";5,86859542017158;6,20571856691218;5,98712434789895;6,28008971360434;5,49174281688758;5,31813586794294;6,03967463496274;8,42414256977813;7,89667908150863;7,30234256418899;7,78137244272312;7,57226659251071;7,2178874610707;7,58226788491157;7,12116940341396;7,00104694183126;7,02660025712702
"fon";3,59906770499121;4,01471693767415;4,61939888642339;3,93294841519944;6,12522856060283;5,29097913217567;5,39529878879844;3,74712194524662;3,6513465399668;3,51335814712329;3,82519594722599;3,5907657382958;3,58904445336906;3,62352835032698;3,79103723813536;4,43516398376079;5,09430811867844
"Hasp";7,39386660966739;7,07103005076836;6,97956013311032;7,11056218043479;6,65617943923655;7,02936204433862;6,93649513067145;6,04007022953944;5,8788281910951;6,22979892422009;6,06576143189405;5,95110418173516;5,76143652491597;6,29012028360963;5,57345256888186;5,21385151212967;5,35513932389426
"CG10132";7,66166741702056;7,54600909408288;7,39954572673676;7,61191084748181;6,88676726415558;6,9621249733373;7,42641772307256;6,71240311085322;6,57722813646983;7,07152190904776;6,45669283417443;6,38986183916992;6,65018707608415;6,8031446600958;6,08337909648458;6,08719023609942;5,80492685369
"spi";7,13221812769093;6,38377860888294;6,87772611253634;6,91636929919766;6,6434002684328;6,64665103833328;6,82824943101918;7,21578335291104;7,15395417506692;7,36719700847062;7,2387791882606;7,08726795746302;7,26379077330432;7,40582005163669;7,87920422614629;7,83912984127741;7,68701614442252
"COX4";8,64198158669341;8,78569560160583;8,78646602095222;8,93977944658064;8,61709333920327;8,46035410749796;8,68973525921539;7,25569722516361;7,60375943065779;7,66137352189619;7,4495877273216;7,56636816636609;7,42446137370482;7,56239467572803;7,90236364244758;7,74250396385988;7,54357549507045
"Pyroxd1";5,43299942765694;4,76436073802849;5,03340326671686;4,99742190046296;4,57635805893377;5,03349706575441;4,8675521189923;6,70407343797195;5,93034069331727;6,54759938242803;6,2162740246474;5,75567142852621;6,24122098956492;6,07873031230609;6,41586858922986;6,42816012021575;6,13228698092628
"CG2611";5,66482740720719;5,52758735941739;5,46223896889497;5,67150195070657;5,69261752516;5,57685995976508;5,47097020409269;6,21326301000472;6,15418113924135;6,27353405696226;5,93312387826929;5,90636427595595;6,14026781232213;6,25204124322596;6,77544837470438;6,69831759039388;6,99638871883745
"IKKepsilon";5,7739014477558;5,36216463487252;5,46210210149539;6,10300947698293;5,7374108566922;5,26913001456024;5,45289340466541;6,95246572551975;7,00531023999233;7,16193224365156;7,14177465992841;6,95258660157725;7,50505500425001;6,72398596462995;6,98451169738395;7,05043737764494;7,01626349104633
"Cen";6,55187236138052;6,30722245472404;6,29477339750913;6,88607142065722;6,46957184563884;6,5426828697745;6,26617001865751;7,49770128437973;7,54730925132681;7,69556081407126;7,27519664734983;7,44411485761593;7,59931145181481;7,42818805506133;7,38242926548231;7,28350030639511;6,99444446347778
"dia";6,99981036710962;6,88259427337634;6,65360204400891;7,01729057827774;6,87916704322599;6,9928040487041;6,7881423930678;8,836926802922;9,1196464553813;8,630852547244;8,12766857358613;8,53339009348304;8,43183335139614;8,25649086665419;8,3239600708755;8,20582993545419;8,34395681717785
"CG31676";4,07221406931941;3,68511504810034;3,82684929009031;3,84205371085553;3,50575982600869;3,86883206743382;3,68958238761937;4,87927108287579;5,29540452734145;5,16255551475675;4,90378575358802;5,08519738183998;5,29404801531033;4,92736884748851;6,05295142612109;5,34838326756575;6,28417210457724
"nrv3";8,47906702402381;8,87571641456627;8,86235346522448;9,17857788819651;8,82922771946415;8,45057051707896;8,3705981590847;7,26262193614676;7,3705171116806;6,04626876991622;7,19106208178942;7,12102577356204;6,62389949191129;6,6820476301336;7,21428054489572;7,16853990273606;6,89024259647537
"Pngl";4,41978424466082;3,97609912435995;4,17803505017553;4,32509204885388;3,84992795812867;4,01850958511222;4,16573957316466;5,02244979276411;5,0671582341088;5,47340340274885;4,82522604837266;4,95650730442648;5,51977715648742;5,15948520318187;5,19695971731041;5,21891435225568;4,96400987171547
"EcR";6,13663860814319;5,70362307337464;6,05143416355355;6,5357360111496;5,50704299447881;4,85246735018956;6,11648169546339;5,3423074458758;5,49742830891262;5,15967254513338;5,33021824267495;5,39193477263728;5,31516993370345;5,51040644961234;4,6755245380666;4,2349592759109;4,16715036282504
"ubl";7,47105470090385;7,93837878384584;7,53213573045151;8,05446043426968;7,69373734820243;7,50026303272186;7,27521469476427;5,29310246599683;6,49570793791164;5,87659860344566;5,53498032951906;6,67298698421713;6,35603959629033;6,01221962886261;6,41624946719891;6,24637623899741;6,3657956566105
"lbm";5,53453825949167;5,34723308378916;5,35762517883884;5,58725656803158;5,38029088556702;5,0516690973965;5,65733284513269;4,31873981949449;4,47960262413225;4,24098718366201;4,53746577641705;4,37840370563301;4,49496789974324;4,48488170856241;4,33514616163608;4,42100297571259;4,39886323136718
"Tsp42Eo";6,39506288183165;6,62711360188585;6,49956871681894;6,06109842365026;6,26236438780786;5,98132936018175;6,05473587927717;4,44554484642057;4,31701966790466;4,42952755377732;4,29362479001654;4,31277283712375;4,36148748608895;4,67335257318845;4,29432430320297;4,18339730309075;4,33822717138303
"Drat";8,99991642781442;8,39188082239014;8,29093487823934;9,02938380925961;8,27912764268165;8,33242383166014;8,14665398198827;7,22064638183781;6,98549023174809;6,93754073314633;7,13940131599527;6,7256776768559;6,92247114575489;6,90612253366589;7,35353807263653;7,21093279714506;7,68749239263109
"Rpe";6,54529481019196;6,15675251363326;6,03364529090142;6,44160951500928;6,37873650687626;6,23617284782009;6,07846879835109;5,39496329934699;5,07817782564895;5,31635055288019;5,25102828878708;5,06756070369447;5,23874387409967;5,07769685864517;5,56412081443221;5,4541779714528;5,37633417947183
"scra";5,81933536489059;5,42480641641512;5,61809462086377;6,03212581973582;6,03645869756411;6,01037291134136;5,87701580043034;7,71368472033136;7,36641665364025;7,57915761887613;7,54821045641587;7,31899833803782;7,62455752840995;7,83086752512934;8,46743770949429;7,78191147251262;7,68956613945889
"Rpt1";7,02951816195921;6,79253912186016;6,95134548945128;6,5349855596443;5,98861594543846;6,32929501322499;6,7429952307886;8,20565857760111;8,06789959641536;8,5503297558775;8,29327143367635;7,98287191608562;8,37562857124523;8,81549047042814;8,08580038807272;7,9819448956055;7,88568871862643
"Gapdh1";9,30093034297551;9,01739892361039;8,99651366161733;9,31611103617824;8,97282362523805;9,18686521959187;9,05278978643195;7,69912161694032;7,81249959019738;7,99074469734232;7,71437805202634;7,64528204555293;7,85299059238671;7,81665005367989;7,731053068787;7,71105681582374;7,45646727394173
"Cul1";7,38502173191222;7,36692448600746;7,30873510787893;7,82835442449559;7,52061161686217;7,56991174524019;7,07256469301626;8,72264941120542;8,71850784442881;8,67877202170081;8,73370498833132;8,22710342536529;8,7204951724172;8,05785790420357;8,45184172659299;8,26649916244914;8,32955497448173
"ACC";6,30550510986743;6,09870810516434;5,78706934054328;6,85353217642901;5,65521777071099;5,38938683766486;5,53041778172628;4,50319665217158;4,66876387833567;4,85616139077581;4,06831932410013;4,31712865349801;4,56214714127493;4,83981668873612;4,98698974039468;4,9491613091689;4,65631364241021
"Lcp1";4,22706079102247;3,41963633052889;4,11477975845926;3,78779374293905;8,77631150210519;10,0713179184975;9,25738270926419;3,13464466921642;3,11042113228698;3,34100662647252;3,15129179300671;3,28981735891962;3,28278958670466;3,36539654056258;3,10399756156251;3,17135289586026;3,29587861679948
"Lcp2";5,3718341316279;5,20872346400294;7,49962240258211;5,46866253078696;11,8563884456777;12,3713296959199;12,0064258756392;4,65552654934827;4,73864175795767;4,26615564982408;4,23747222662164;4,6543401187459;4,21188909218097;4,54940109242786;4,20226025681646;4,81033717434025;4,46297600995173
"Lcp3";5,19719461729459;5,25251940585711;5,046424834332;5,02840885232957;10,3409499223852;11,0156998584974;9,200656651415;4,82837541611193;4,68796661838922;4,82627901929206;5,12924076285821;4,85253858108298;4,69728126187791;4,80442071081648;4,68327844478473;4,58480992890224;4,72677160558376
"Lcp4";3,85493898696676;3,78278946743343;4,16135156020235;3,35468236586951;9,47420468732765;11,4598373038076;8,94428581491501;3,22603097131914;3,11762766237662;3,52775083724469;3,42812970369523;2,97525305236103;3,44103614336301;3,42213687138727;3,30293781352598;3,29199917357322;3,32121473224805
"Vps25";7,11850232923457;7,13093242946881;7,45261262674715;7,13428579956634;6,76893275179852;6,79469784260295;7,20227251668369;5,93322978375255;5,78626712477766;5,75373660100138;5,87741948528619;5,89473691625354;6,03944777889481;6,18563774828686;6,48054362530144;6,31525999324448;6,14823599273939
"stmA";7,04238886570208;6,59998886864882;6,51971062773827;7,14053101384775;6,48816991284203;6,43116581261264;6,74461838021365;6,30188674931062;6,39474968563007;6,04870626145762;6,34138583316706;6,20437209405344;5,96845974619141;6,3130667503104;5,49635379327131;5,5252640285327;5,41383426382631
"CG13751";8,21185364133989;8,21350568092911;8,11248552946763;8,22576777241263;8,02798151756764;7,92823241321072;7,90858023343764;6,1078677819758;6,54930264356352;6,39882108675128;6,04793352705034;6,54769745887616;6,48326743187331;6,66914160896529;7,08029568268175;6,94057046409854;6,75351902121173
"Pgi";9,80375162758933;9,9364702107597;9,92086484296472;9,93318315679769;9,82826953260334;10,1557085591747;9,93126907649347;7,53590697314637;7,32592948404569;7,46245941835372;7,18565947008657;7,20249439964735;7,2754676447201;7,27337644864952;7,25799566441529;7,26964491154267;7,3953638906045
"PAN2";6,75114567297211;6,63578008054993;6,43274520630921;7,12503222507278;6,60428540324797;6,50914733186647;6,35722270621984;7,8641292736415;7,83925980442187;7,89252618583759;7,62903276922723;7,61560933012689;7,76210740100072;7,63830974036904;7,90393802334193;7,65041939262002;7,50479538053152
"shrb";7,29792794875948;7,05312706379875;7,15687260949745;7,79087721646364;7,53016278455589;7,51646146876687;7,18857789958337;8,58105251879869;8,52282228022441;8,80800739091376;8,57948238160142;8,33086685368747;8,8419721046129;8,07281264234536;8,41155037354322;8,28425572948299;8,16463808392313
"Prosalpha7";6,67339201273874;6,9257198484637;7,10527741889148;7,10021464846015;6,7507245817786;6,91937253107553;6,66909086859894;8,27063203046033;7,90121015368029;8,31097022128971;7,98526080754594;7,84155637267303;8,33622693650063;8,10972765082799;7,89244197790767;8,11524940457295;7,98482297603693
"PCB";8,26771169898291;8,18047432866207;7,8611125443008;8,29237620758324;8,13551060646788;8,17157215739399;7,88590736942085;6,63009292395664;6,62560741036503;6,78117471685994;6,28926504397757;6,26040386332396;6,5995505651603;6,46525732269986;6,61874379211267;6,42889010955693;6,40206963777325
"Pal1";4,66728374674728;4,13696029142596;4,2756251870736;4,8505333452965;4,19345182422954;4,17835195457353;4,26927786748161;5,93647806823535;5,65521527111662;5,51681554152282;5,66530459738458;5,31390348113278;5,24009451819741;5,22210815016407;5,51061877142439;5,56516989823428;5,2159392227542
"14-3-3zeta";11,132423321219;11,4448407404401;11,5010463345703;11,3971471286356;11,3133763925904;10,8761967743465;11,389488399072;11,15845846481;10,9088494983655;10,7072291831701;11,0160808587503;10,7536544119851;10,6584343305273;10,6796492722277;10,4207034518139;10,2443190988459;10,1692509614728
"Pfk";7,46695019126028;7,7627314846696;7,62999470982463;7,66900853813066;7,4855652616941;7,82129432745345;7,90540998231227;5,79958064212192;5,5373518596286;5,72768481646152;5,84974223777292;5,6033844383459;5,7460047575979;6,0042094801283;5,88793720886612;6,03953578034142;5,81659903294294
"Syb";4,90710601638793;4,50613784940588;4,10046049477405;4,58770809164856;4,87644930680934;5,36479774425784;4,22575040817331;4,99723490834173;5,00407974166457;5,15843459924927;4,49415138132116;4,04726090927699;4,94836372270859;4,46073139381273;5,5798990028441;5,31010787311821;6,16661583465703
"CG12910";5,47948314608686;5,74377191465001;5,75586593260577;5,72540194577603;5,15337774850997;5,02428212656267;5,58135967437143;6,78443622236169;6,32012977188954;6,57884645965932;6,5629169057595;6,08008506126106;6,27168389992616;6,95945759370224;4,9525357061823;4,90235849926657;4,53535532233184
"CAP";10,0817793889422;10,2739702065727;9,92175588118167;10,4846750490552;10,3422517076523;9,90840484926378;9,92476844476865;8,49618531822074;8,8130287776761;8,62970052708269;8,12177381568202;8,43590703864269;8,46629824629311;8,33295819538385;7,41942097776743;7,20862997056286;7,70581251032687
"RanBPM";8,22879007785071;8,27228511926007;7,91403422059077;8,68780750136303;8,30404720312075;8,20711780718005;8,36185475714319;9,8290171413518;9,78334264419376;9,87902818288828;9,51860902508256;9,58330145019721;9,5726090002183;9,20744392221402;9,19034672430034;9,2298871298316;9,23066604313645
"CG7637";9,14009588926621;9,18866255065612;9,09466919294036;9,41719135780429;9,27170359686841;9,38679493551771;9,03398612064256;6,89619140403991;7,26138672183444;7,01956057111941;6,88706695725932;6,98646809735285;6,76127893582258;7,34467823449427;6,96443683490257;6,98905229819776;7,01845728329376
"CG30015";5,91565848192314;5,96607325832598;5,78779443777703;6,85469291531824;6,16365066283227;5,67535524843984;5,75515589009364;6,7565100180851;6,8250197192267;6,656763412922;6,39902746455604;6,48355838251684;6,99346770690375;5,76336718672745;5,53079000510399;5,13649009108273;5,10696122450331
"CG12942";5,16617198044553;5,42833458372837;5,31331370629651;5,62490525890476;5,74346080180411;5,67726069618232;5,60093826555895;6,18650885551267;6,46024099768285;6,26288764530516;5,84390616183511;6,44728338975538;6,39176066881056;6,55316432979103;6,84875688513521;6,58774514258023;6,58023975028799
"ND-B14";7,70584733408874;7,74369529254851;7,52090155574584;7,60970309013652;7,45585152017907;7,72238353207079;7,50208870510188;5,978045603506;6,07278761739994;6,09768384871388;6,28411441792162;5,87858107319366;5,98071868819392;6,46171352489626;6,85625243069808;6,59102878851511;6,74897544679965
"CG13220";8,24433658486001;7,92983270048323;7,7926033372763;7,89145956907493;7,71699841020625;7,35961929482829;7,78773549478001;6,50330246593388;6,47143570958822;6,670128862012;6,11030329137373;6,40984817841205;6,41945831541687;6,83044602319321;7,36375953004291;7,09973238072872;6,93971071880494
"Mtor";6,54969682701401;6,31923994838013;6,38976206220121;6,61308990352374;6,43734558611153;6,66115971350461;6,56068776238598;8,11558441428029;7,71293522322046;8,04362709242004;8,02517322959183;7,47508233977473;8,04591173949288;7,83365507564768;7,65804984945703;7,47798341796563;7,73204730966706
"otk";4,35380235920779;4,12652445112998;4,58431284772241;5,61454716971406;5,11464972306129;5,21155666881636;3,60342027935063;6,85456416995662;7,23194874144675;6,55503860057089;6,0419487345657;6,8463697204942;7,20912350045849;5,49904294459462;6,69271498929916;6,48931742490312;6,53416734713468
"CG8407";5,86990954181022;5,66356472515431;5,95374661539681;5,61611763931121;5,39039371109577;5,4789825270082;5,59603727361857;6,28808334175801;6,26374092865422;6,1971447860954;6,15625635739557;6,39509288637257;6,52102930716094;6,41159530090097;7,41568221528338;7,30747233810068;7,03734339721236
"SmD3";7,59365494210613;7,83319848865979;8,17977164137638;7,77520942888942;7,6750157819602;8,02473375274053;7,83627834439114;8,60226615634372;8,4137771146186;8,56894557734492;8,67844552217602;8,46033287473213;8,69087350763414;8,76800312794269;9,25098017264983;9,19348704820353;8,98764891728393
"CG8501";3,96755682047462;4,22743475043426;3,82415005728473;3,67035554491638;5,61246542839084;4,34600174891425;4,59298081832354;4,66066089575104;4,65127692591614;5,00579028157525;4,62501116749009;4,26297209678139;5,13798296927585;4,18778517017164;4,80443219308557;5,67429574347372;5,91824361275076
"Lac";5,97849643372774;4,89344051406676;5,7203211035886;6,79642233169454;6,493649706434;5,88488112762358;5,64952096357524;6,9450923084517;6,39709897481204;6,80715583976866;6,66110186288525;6,55152920789237;6,86182831869777;5,78305782775122;6,61944573120679;7,16630010355696;7,11106665822262
"fra";7,29458301099864;7,05653918340509;6,77740940256685;7,8259450063731;7,48815091770017;7,3667048983921;7,0694109754144;8,55741569289605;8,95304347782335;8,72144882717319;8,02078460696494;8,31778850940278;8,60816596745354;7,30700531834231;7,60065049062308;7,77065731737607;7,73171471843668
"Ak6";4,91322290732613;5,05559918679995;5,23474302958426;5,35102899401961;5,45286975045208;4,98315645503278;4,91036864338268;3,9603317933573;4,35624588732957;4,1149202004819;3,85975995792792;3,79138365249454;3,82279366596569;3,99159049571994;4,19616236451281;4,34592371350088;4,44087967601569
"ClC-b";6,25023901120431;6,10314744044729;6,27901806735038;6,24862834675006;6,26263322128678;6,23788748711071;6,16130177667265;7,8336424388243;7,43873823771527;8,05671041234779;7,48260923226714;7,40221793973553;7,78465917677223;7,78580902556444;8,04295219561606;8,05996266031271;7,9652592305455
"nemy";5,53898628802458;5,24870698033873;5,23108865376218;5,6834312700037;5,39306219522515;5,7118638322211;5,0724783905521;6,45203921882169;6,74228146676572;6,28764948662025;6,173869792924;6,39182765142829;5,9807636970207;5,81278704165631;7,09628419881097;6,88729542988547;6,56423076358716
"Taz";5,77002179403176;4,90139816864054;5,20403133505827;5,77523078848456;5,01888862968404;5,15081892595945;4,94735267653761;7,78940701773926;7,42211106346076;7,52750008068486;7,43901644934011;7,3371554534612;7,63019040128897;7,1780061845194;7,07832620357038;6,97814843433567;6,95266048775386
"AspRS";6,36040631557556;6,44570560316308;6,61800844357495;6,84192754727039;6,48227977053887;6,97816133596515;5,93293392667162;8,19340138575875;7,82069482730544;7,85699089359789;7,87924729181816;7,7441547646746;7,84984130322469;7,83842644516488;8,01333919670458;8,1004903364811;8,25891862261196
"Drl-2";7,67048788392389;7,82347310817412;7,73487789396439;7,38983601221097;7,19624280830919;6,6753626694734;7,51054196227334;8,26285802847738;8,02856642940093;7,95098994249679;8,13820260569404;8,00387862001296;7,87918943206328;8,07602698217407;8,62646425190013;8,56304185846622;8,50123812235342
"cnn";6,987801877237;6,99824894916674;7,26432698933296;7,35904565260381;7,16571251228495;7,25059624846686;7,10407022512396;8,76761984959747;8,28176034544072;8,12132154832458;8,42360674159678;8,08096899468479;8,05424205331892;8,41931303802856;8,14413660819701;8,33839321878474;8,39763866278435
"DJ-1alpha";7,19392006260709;7,19728897779551;7,1637750947263;7,30663495752879;6,76306126281534;6,51759960220065;6,90070983670169;5,98235342100336;5,73852174695554;6,13330240112568;5,86833338298275;5,48113634081075;5,81072721766371;6,18417468987054;5,34165546279102;5,22480664914872;5,2328675765226
"CG30069";5,16293598074555;5,18856613035841;4,93567130045899;5,07023189750875;5,41423409480015;6,40802938608545;5,33680150061428;4,03262065469043;3,99938386717648;3,91986642496374;4,21833072850242;4,0678663966295;4,169345951751;4,08976796484951;3,90727134248825;3,60778731936146;3,89547767900489
"RpS23";10,2306709128986;10,2107571268471;10,3080067681768;9,86677432239436;10,0863497950429;9,80711870213629;10,2621375435526;8,59400168115312;9,05042539800781;9,23330161916897;8,83749602070665;9,08964893543583;9,20762460734223;9,22454509826641;9,45444063582706;9,42235749331961;9,32311152779559
"CG8613";6,63890849744138;6,689674208361;6,85408280880694;7,44341379708921;7,0857743373058;7,08726174408941;6,90786872352754;6,78763562624685;6,61888337650801;6,63762215636133;6,41292364092305;5,95819968592606;6,38606135749116;6,13144297364479;5,37626452300111;6,03554278440757;5,69454937770269
"Dh44-R1";5,18379006644496;5,19770492755272;5,10276550712626;5,22261308190713;4,75538854404348;4,80181425538389;4,58554531656019;7,29728372430392;6,77964400417585;6,3296021000827;7,14041794231924;6,46204179219861;6,82305465055787;6,62729519365111;4,89001873918431;4,86127204973874;4,2615331921417
"phyl";8,40836458689919;8,19455633481873;7,90641312898188;8,75504862642234;8,5396817750024;7,68287935908605;7,83797538393938;7,41653618347128;7,69654823046439;7,3077830907564;7,06288284384372;7,43370478188943;6,91508940070185;7,27320396213625;6,61751604830583;6,7404855143575;6,45996888016452
"ND-B15";7,76273122791552;7,94429917333928;8,03351424295948;8,01495572481671;7,8865265022831;7,79224746464583;7,87163391062303;6,62246592168793;6,8971069189079;6,9027936027178;6,45155058055254;6,79945911270763;6,69795938177931;6,89359887146146;7,27550929445339;6,90802309885437;7,08454873070634
"ckn";6,53413534460434;6,38588597125765;6,00653662365124;7,04750053390176;6,80231547093172;6,37964563134157;5,54804319621299;8,13913737336932;8,43778800484534;8,27860835315034;8,11563134401777;8,08473595822221;8,29173276567189;6,9246678463524;7,23034781023468;7,12728374795246;7,02947542941186
"igl";8,36099671109803;8,45185130261299;8,27142238838258;9,07269234223193;9,13032100528267;8,92394958106172;8,36775310851061;7,58829909619433;7,72569722100691;7,62705028429885;7,25264512994364;7,37050881301507;7,63383575497374;6,64824066721716;6,64642146101309;6,54703040822198;6,5151276469305
"CG8079";5,48326843445352;5,65421781473645;5,34795530063015;5,66221733850383;5,4476173815709;5,55051048578949;5,31778747911529;6,72885927777451;6,32704405154856;6,77823429032731;6,80989645382638;6,38580525003443;6,79248303947479;6,1582308205328;6,59316124692948;6,55743993276661;6,62442403185182
"Arf51F";6,89190725448961;7,07176122548347;6,76547682884669;7,63641670728843;7,66385097052839;7,32167441607264;6,7066410313543;7,94682382302273;8,44263816347662;8,33758074616415;7,7664683437216;8,10262628389403;8,42668904405645;7,47294868766404;8,27497444369964;8,24824278210941;8,29680489416761
"CG30467";5,25036244345173;5,64691730928863;5,86924675371248;6,16502793997695;5,82561068261304;5,71198583484945;5,38875460462058;7,13025850227918;6,98093460825989;6,69476279831576;6,91637407096062;6,40647513770339;6,92963425357668;6,76449197698709;7,16982469929941;7,23709812374297;6,98673407788656
"Vha14-1";8,98331984221501;8,93934209722376;9,03730019657085;9,03660497720495;8,88345042684274;9,19158763174452;8,85979207667197;6,99924418936125;7,28792169073802;7,53364082208306;6,86255845377772;7,11940824467682;7,36063166332528;7,51376542267953;7,02318132668371;6,98216918825591;7,167849664682
"Diap2";7,11278570601375;6,99848914228788;6,77843791584932;7,78631080136802;7,41139991631518;7,32122333961671;6,90624849061753;6,20345589498041;6,10324100944518;6,32372219104947;6,11213001778083;5,47679500892432;6,06306412041587;5,72330313844929;6,22341099633624;6,07417851659238;5,94821349632379
"ATPCL";8,17134404844051;8,22924876545275;8,48336369287707;8,98954690136957;8,64363791633283;9,2753539119951;8,65102170114273;7,69562999255585;7,77419238023049;7,79493102928729;7,71570186506892;7,49296958367033;7,57764964944296;7,32415267025881;7,61212371605604;7,60691614207212;7,9952499457337
"CG8389";7,27208341638158;7,35527777098912;7,09249657178653;7,17528607731777;6,96961970635396;7,17822213340412;6,84065591889461;8,37178648257284;8,17428988402049;8,26224257704295;7,91167319469354;7,94581315734462;8,03073246576556;7,87776107588367;8,4409592252409;8,3475749606019;8,053205446418
"casp";7,30682500421468;7,34511756758307;7,26725397948574;7,80980446234513;7,68865723858682;7,42485074400997;7,18089873489515;9,8578055714743;9,47866494263325;9,73841318628268;9,63043928563356;9,22471915690379;9,78799816087429;9,42849095094273;9,19814840326744;9,19698448705323;9,17476086601174
"Ric";9,83026440716572;10,0230225034096;9,72081279884303;10,252407986287;10,0691237608337;9,7238476196505;9,87931497176885;9,02980155202344;8,76241629406232;8,4862869747836;8,78653396016412;8,02603677984889;8,67549315720794;8,02231936111168;7,23842298084682;7,27150940374213;6,95585274000564
"Asph";3,60841027695285;3,84388168131297;4,31769301546069;4,0000728907935;4,24031829779112;4,62826653951815;4,43571441325586;3,86120101858149;3,85052193281872;3,50589838715786;3,82628171325134;3,87784272901787;3,67049117226672;3,9195809250136;5,26846519308785;5,6792295570676;6,99722012370012
"CngA";3,77524120418972;3,53988027943649;3,61567350008435;3,84708691538023;3,65534171935999;3,31936087643852;2,96751016067289;6,90966851131071;7,03988074111024;7,03887460941725;6,57377550493627;6,83191880942446;7,13563832393175;5,89666070499227;8,10959088041503;8,18868868813911;8,19561020776586
"CG4409";8,63832445644396;8,30840218457718;8,42366212917643;8,62328232603795;8,13361978780562;7,87920572504536;7,81977621489386;8,85226070564817;9,3380072542726;9,04889422425355;8,78018884061278;9,33768556609605;9,17394749832991;8,75154366259373;9,86289887227936;9,42346626599422;9,39583339519634
"DAT";4,36712261122177;3,87769755416946;3,87788510803808;3,72628800427638;3,64590430066294;4,07940871872628;3,99849977917026;4,07690777992677;3,7907883675021;4,29968532687771;4,22307574561576;4,04339391540758;4,32104091639243;4,17126143319948;4,95038945269557;4,85544348570714;5,03202738912646
"RpS15";11,5819469635884;11,5188145110278;11,491214179705;11,5208760333305;11,2794784714473;11,3275668315727;11,5600048143833;10,1894626151031;10,5865407740295;10,547231713319;10,2989485799855;10,4279667498657;10,4574115876255;10,7541896798159;10,9034741392295;10,8315639997853;10,8490974625235
"Idgf6";6,36542703996725;5,99923158552384;6,57434945985789;6,50936945079163;6,16135220403462;6,07631032071398;6,39309052159668;4,9432544762086;5,020148857649;5,07395828734758;4,92062570569425;5,34845645680289;4,93127563890568;4,68521987315432;4,66185840517292;4,71555971994067;4,92312596601612
